Nombre,Referencia,Nro,Importe amount_untaxed,Importe amount_total_signed,Importe amount_untaxed_signeds,Importe amount_total_signed,Importe amount_total_in_currency_signed,Proveedor,Fecha,Divisa,Estado,Tipo
FA-012687,9A3mSJOp4LfQVyVrRb9M,FA-012687,370400.0,-370400.0,-370400.0,-370400.0,-370400.0,1010,2023-11-27,ARS,Pagada,Factura de proveedor
FA-0022703,9B63RCB2Yq1TTEwpvPIa,FA-0022703,30000.0,-30000.0,-30000.0,-30000.0,-30000.0,1175,2024-09-28,ARS,Pagada,Factura de proveedor
FA-sinNro9BMYNx8xj2i7eHhp4,9BMYNx8xj2i7eHhp4,FA-sinNro9BMYNx8xj2i7eHhp4,1989.83,-1989.83,-1989.83,-1989.83,-1989.83,1194,2019-09-14,ARS,Pagada,Factura de proveedor
FA-01612314,9CHHiFRuqC6RvFL4Q7z0,FA-01612314,29600.0,-29600.0,-29600.0,-29600.0,-29600.0,861,2024-02-28,ARS,Pagada,Factura de proveedor
FA-0072002,9HENji1SDszN7bsbmQxp,FA-0072002,1886400.0,-1886400.0,-1886400.0,-1886400.0,-1886400.0,664,2024-01-08,ARS,Pagada,Factura de proveedor
FA-005948,9HRVfmO0utk32lrQwuz8,FA-005948,71200.0,-71200.0,-71200.0,-71200.0,-71200.0,983,2023-04-22,ARS,Pagada,Factura de proveedor
FA-01921312,9JkaPeDEvqaORksOQ7m7,FA-01921312,17206.71,-17206.71,-17206.71,-17206.71,-17206.71,717,2023-08-16,ARS,Pagada,Factura de proveedor
FA-005118,9L3JohXjIby8wUq9i5yT,FA-005118,4253.31,-4253.31,-4253.31,-4253.31,-4253.31,691,2022-05-19,ARS,Pagada,Factura de proveedor
FA-sinNro9LBHTrtxgKqjWRQDT,9LBHTrtxgKqjWRQDT,FA-sinNro9LBHTrtxgKqjWRQDT,18755.0,-18755.0,-18755.0,-18755.0,-18755.0,967,2021-01-04,ARS,Pagada,Factura de proveedor
FA-sinNro9LBrplNw3SwEoTR7tRoq,9LBrplNw3SwEoTR7tRoq,FA-sinNro9LBrplNw3SwEoTR7tRoq,787347.0,-787347.0,-787347.0,-787347.0,-787347.0,813,2021-11-05,ARS,Pagada,Factura de proveedor
FA-00211199,9LcPpFMNDEFdAk8Xi6Bb,FA-00211199,27975.0,-27975.0,-27975.0,-27975.0,-27975.0,648,2022-12-24,ARS,Pagada,Factura de proveedor
FA-sinNro9MEhphpabfYaEZsCR,9MEhphpabfYaEZsCR,FA-sinNro9MEhphpabfYaEZsCR,10000.0,-10000.0,-10000.0,-10000.0,-10000.0,1194,2021-04-12,ARS,Pagada,Factura de proveedor
FA-c 200191800,9MsJYsdzG0oCR0zq6UQK,FA-c 200191800,32800.0,-32800.0,-32800.0,-32800.0,-32800.0,745,2024-05-27,ARS,Pagada,Factura de proveedor
FA-sinNro9MtXzhEMQCbQ9LvKk,9MtXzhEMQCbQ9LvKk,FA-sinNro9MtXzhEMQCbQ9LvKk,37304.21,-37304.21,-37304.21,-37304.21,-37304.21,1179,2021-07-30,ARS,Pagada,Factura de proveedor
FA-0033595,9NGCb7Hnlf1EBPu0dv3f,FA-0033595,309760.0,-309760.0,-309760.0,-309760.0,-309760.0,1115,2023-12-07,ARS,Pagada,Factura de proveedor
FA-00310492,9O1sWNhtSwfGECmVDPra,FA-00310492,222000.0,-222000.0,-222000.0,-222000.0,-222000.0,716,2024-08-20,ARS,Pagada,Factura de proveedor
FA-0061535,9OO15c0IcI5gZiTruVah,FA-0061535,9600.0,-9600.0,-9600.0,-9600.0,-9600.0,1148,2023-08-05,ARS,Pagada,Factura de proveedor
FA-1134393,9OcV8XS8GBpYB9oZckad,FA-1134393,6540.31,-6540.31,-6540.31,-6540.31,-6540.31,717,2022-01-03,ARS,Pagada,Factura de proveedor
FA-sinNro9S2Gw2rbp4Y7hYidc,9S2Gw2rbp4Y7hYidc,FA-sinNro9S2Gw2rbp4Y7hYidc,18700.0,-18700.0,-18700.0,-18700.0,-18700.0,756,2020-08-03,ARS,Pagada,Factura de proveedor
FA-0169131,9Sq1RhC44Em3g29wD4Bs,FA-0169131,76100.0,-76100.0,-76100.0,-76100.0,-76100.0,717,2023-09-18,ARS,Pagada,Factura de proveedor
FA-sinNro9TLHkq9qeMqYqcvQX,9TLHkq9qeMqYqcvQX,FA-sinNro9TLHkq9qeMqYqcvQX,34920.6,-34920.6,-34920.6,-34920.6,-34920.6,1194,2019-10-25,ARS,Pagada,Factura de proveedor
FA-sinNro9V29zpakpoIZG5lI6qLa,9V29zpakpoIZG5lI6qLa,FA-sinNro9V29zpakpoIZG5lI6qLa,11140.74,-11140.74,-11140.74,-11140.74,-11140.74,936,2023-06-25,ARS,Pagada,Factura de proveedor
FA-sinNro9WErLcZFBFEshdHyg,9WErLcZFBFEshdHyg,FA-sinNro9WErLcZFBFEshdHyg,58700.0,-58700.0,-58700.0,-58700.0,-58700.0,696,2021-05-14,ARS,Pagada,Factura de proveedor
FA-0212650,9WUeNCp8KHLCT9nyBu85,FA-0212650,7501.31,-7501.31,-7501.31,-7501.31,-7501.31,717,2022-10-26,ARS,Pagada,Factura de proveedor
FA-00621788,9XAAfODsHLFlUmotWVLY,FA-00621788,98981.0,-98981.0,-98981.0,-98981.0,-98981.0,1194,2022-11-04,ARS,Pagada,Factura de proveedor
FA-sinNro9XphQdRs5hBYS8pG4,9XphQdRs5hBYS8pG4,FA-sinNro9XphQdRs5hBYS8pG4,153705.09,-153705.09,-153705.09,-153705.09,-153705.09,1159,2021-03-12,ARS,Pagada,Factura de proveedor
FA-sinNro9cu7dWjHHnBG5N9d8,9cu7dWjHHnBG5N9d8,FA-sinNro9cu7dWjHHnBG5N9d8,29150.0,-29150.0,-29150.0,-29150.0,-29150.0,1149,2020-09-24,ARS,Pagada,Factura de proveedor
FA-015404,9doUVE58pC3DnEaNjEJ1,FA-015404,11300.0,-11300.0,-11300.0,-11300.0,-11300.0,1019,2024-06-24,ARS,Pagada,Factura de proveedor
FA-0051757,9ezzOafs3WLiwahI1LTV,FA-0051757,193300.0,-193300.0,-193300.0,-193300.0,-193300.0,983,2024-03-08,ARS,Pagada,Factura de proveedor
FA-0111065,9htyBkIRCK4xbXhdvVS2,FA-0111065,1700.0,-1700.0,-1700.0,-1700.0,-1700.0,642,2023-12-05,ARS,Pagada,Factura de proveedor
FA-021984,9ilhKQbGHH6ILvIJiqra,FA-021984,4237380.97,-4237380.97,-4237380.97,-4237380.97,-4237380.97,754,2024-06-29,ARS,Pagada,Factura de proveedor
FA-0001800005121,9io2ZUSQk1uAog2EmzWy,FA-0001800005121,15518.18,-15518.18,-15518.18,-15518.18,-15518.18,861,2023-04-29,ARS,Pagada,Factura de proveedor
FA-sinNro9ipNNKWymWbazMQzj,9ipNNKWymWbazMQzj,FA-sinNro9ipNNKWymWbazMQzj,3700.89,-3700.89,-3700.89,-3700.89,-3700.89,717,2021-03-05,ARS,Pagada,Factura de proveedor
FA-sinNro9iy7CmowKPLSbvN68,9iy7CmowKPLSbvN68,FA-sinNro9iy7CmowKPLSbvN68,31740.0,-31740.0,-31740.0,-31740.0,-31740.0,717,2021-02-26,ARS,Pagada,Factura de proveedor
FA-00534923,9jB8zAwqIselmdwk4f0B,FA-00534923,16960.0,-16960.0,-16960.0,-16960.0,-16960.0,643,2023-02-27,ARS,Pagada,Factura de proveedor
FA-01843,9kGvVGoRJQAT9MZmsMHL,FA-01843,19990.0,-19990.0,-19990.0,-19990.0,-19990.0,802,2024-08-08,ARS,Pagada,Factura de proveedor
FA-0000200013985,9lGGqJqDarTyrczZLc1K,FA-0000200013985,6902.15,-6902.15,-6902.15,-6902.15,-6902.15,648,2023-05-17,ARS,Pagada,Factura de proveedor
FA-00219702,9lspl8q47eNwubTEtLXC,FA-00219702,33899.0,-33899.0,-33899.0,-33899.0,-33899.0,648,2024-02-25,ARS,Pagada,Factura de proveedor
FA-sinNro9mSqhqdxqhz1IAKJadCh,9mSqhqdxqhz1IAKJadCh,FA-sinNro9mSqhqdxqhz1IAKJadCh,19377.68,-19377.68,-19377.68,-19377.68,-19377.68,861,2022-07-20,ARS,Pagada,Factura de proveedor
FA-02125603,9mWhGNsRLJ8K1FxCNRL5,FA-02125603,39005.04,-39005.04,-39005.04,-39005.04,-39005.04,717,2024-10-19,ARS,Pagada,Factura de proveedor
FA-sinNro9mvY5ftqw8yNyPBEJ,9mvY5ftqw8yNyPBEJ,FA-sinNro9mvY5ftqw8yNyPBEJ,24100.0,-24100.0,-24100.0,-24100.0,-24100.0,717,2021-03-15,ARS,Pagada,Factura de proveedor
FA-sinNro9o1Y4jK61kVE19u072Uo,9o1Y4jK61kVE19u072Uo,FA-sinNro9o1Y4jK61kVE19u072Uo,2659.45,-2659.45,-2659.45,-2659.45,-2659.45,1183,2023-04-19,ARS,Pagada,Factura de proveedor
FA-sinNro9oTjudvWDM2EEffsi,9oTjudvWDM2EEffsi,FA-sinNro9oTjudvWDM2EEffsi,6197.81,-6197.81,-6197.81,-6197.81,-6197.81,936,2021-06-07,ARS,Pagada,Factura de proveedor
FA-0110961,9tPNo1lXtRiHBQD1Tx7o,FA-0110961,1682.26,-1682.26,-1682.26,-1682.26,-1682.26,712,2022-05-09,ARS,Pagada,Factura de proveedor
FA-07155643,9uHff40n5oamMikF65ty,FA-07155643,49303.42,-49303.42,-49303.42,-49303.42,-49303.42,1194,2022-10-04,ARS,Pagada,Factura de proveedor
FA-sinNro9vJnBTRPt5QnW8omK,9vJnBTRPt5QnW8omK,FA-sinNro9vJnBTRPt5QnW8omK,5939.5,-5939.5,-5939.5,-5939.5,-5939.5,642,2021-09-03,ARS,Pagada,Factura de proveedor
FA-sinNro9wj4RsGv2uJjRnFHy,9wj4RsGv2uJjRnFHy,FA-sinNro9wj4RsGv2uJjRnFHy,19175.0,-19175.0,-19175.0,-19175.0,-19175.0,1179,2021-07-13,ARS,Pagada,Factura de proveedor
FA-sinNro9wuybmGCzfm32WDna,9wuybmGCzfm32WDna,FA-sinNro9wuybmGCzfm32WDna,2227.68,-2227.68,-2227.68,-2227.68,-2227.68,1194,2021-02-04,ARS,Pagada,Factura de proveedor
FA-sinNro9xDWoCxrAjbY9BNFN,9xDWoCxrAjbY9BNFN,FA-sinNro9xDWoCxrAjbY9BNFN,10285.0,-10285.0,-10285.0,-10285.0,-10285.0,1115,2022-01-04,ARS,Pagada,Factura de proveedor
FA-0011151,9yKkPyZTon1GQNGTa5JC,FA-0011151,27000.0,-27000.0,-27000.0,-27000.0,-27000.0,851,2024-05-18,ARS,Pagada,Factura de proveedor
FA-sinNro9ysLacvRSoCLad22s,9ysLacvRSoCLad22s,FA-sinNro9ysLacvRSoCLad22s,16040.0,-16040.0,-16040.0,-16040.0,-16040.0,1194,2021-09-04,ARS,Pagada,Factura de proveedor
FA-0071581,9zGkT2IXSwgd9SEWRCc7,FA-0071581,107448.0,-107448.0,-107448.0,-107448.0,-107448.0,664,2023-08-11,ARS,Pagada,Factura de proveedor
FA-00219955,9zYehVO2Yamb3nLSXy18,FA-00219955,93969.0,-93969.0,-93969.0,-93969.0,-93969.0,648,2024-03-09,ARS,Pagada,Factura de proveedor
FA-sinNroA0J0Y9KXMYOWv5KfdQ3h,A0J0Y9KXMYOWv5KfdQ3h,FA-sinNroA0J0Y9KXMYOWv5KfdQ3h,4791.5,-4791.5,-4791.5,-4791.5,-4791.5,1183,2023-10-22,ARS,Pagada,Factura de proveedor
FA-00220885,A0KTMmR0Yp4pjLFRe1mh,FA-00220885,191259.96,-191259.96,-191259.96,-191259.96,-191259.96,648,2024-04-29,ARS,Pagada,Factura de proveedor
FA-007994,A1tFdeVKNMZObyazQ6CE,FA-007994,51670.0,-51670.0,-51670.0,-51670.0,-51670.0,664,2023-01-28,ARS,Pagada,Factura de proveedor
FA-0097002,A2ZOWIeOPgkQBASbXrWu,FA-0097002,177000.0,-177000.0,-177000.0,-177000.0,-177000.0,701,2024-06-25,ARS,Pagada,Factura de proveedor
FA-004014,A2rEgDQFMmXchwarXBY4,FA-004014,275380.0,-275380.0,-275380.0,-275380.0,-275380.0,906,2022-09-30,ARS,Pagada,Factura de proveedor
FA-sinNroA36J7cRgpddhy8SAG,A36J7cRgpddhy8SAG,FA-sinNroA36J7cRgpddhy8SAG,14362.46,-14362.46,-14362.46,-14362.46,-14362.46,1194,2021-06-01,ARS,Pagada,Factura de proveedor
FA-0040009,A49tkIxyfXDySuJqxcuC,FA-0040009,200200.01,-200200.01,-200200.01,-200200.01,-200200.01,906,2022-08-04,ARS,Pagada,Factura de proveedor
FA-sinNroA4hCR8QGtW3FzMGJS,A4hCR8QGtW3FzMGJS,FA-sinNroA4hCR8QGtW3FzMGJS,19050.0,-19050.0,-19050.0,-19050.0,-19050.0,1194,2019-10-05,ARS,Pagada,Factura de proveedor
FA-00002804,A57f23se3CWh5BPaIo4r,FA-00002804,72205.0,-72205.0,-72205.0,-72205.0,-72205.0,967,2023-09-03,ARS,Pagada,Factura de proveedor
FA-011337,A6hSuQqvDimbcbZvFr3B,FA-011337,9765.0,-9765.0,-9765.0,-9765.0,-9765.0,642,2022-10-17,ARS,Pagada,Factura de proveedor
FA-sinNroA7idfamH5PupdaudB,A7idfamH5PupdaudB,FA-sinNroA7idfamH5PupdaudB,25000.0,-25000.0,-25000.0,-25000.0,-25000.0,756,2020-09-21,ARS,Pagada,Factura de proveedor
FA-0589795,A7sYKoqPfY2uTWzm6ky3,FA-0589795,79663.64,-79663.64,-79663.64,-79663.64,-79663.64,639,2024-03-13,ARS,Pagada,Factura de proveedor
FA-sinNroA8oKkrzaGsArKzPZk,A8oKkrzaGsArKzPZk,FA-sinNroA8oKkrzaGsArKzPZk,5532.69,-5532.69,-5532.69,-5532.69,-5532.69,1162,2021-12-07,ARS,Pagada,Factura de proveedor
FA-sinNroA982QfqakLRj4uhvd,A982QfqakLRj4uhvd,FA-sinNroA982QfqakLRj4uhvd,7492.85,-7492.85,-7492.85,-7492.85,-7492.85,936,2021-12-01,ARS,Pagada,Factura de proveedor
FA-sinNroAAEh8YfLohkSmYbuG,AAEh8YfLohkSmYbuG,FA-sinNroAAEh8YfLohkSmYbuG,2326.67,-2326.67,-2326.67,-2326.67,-2326.67,1194,2020-03-24,ARS,Pagada,Factura de proveedor
FA-sinNroABgXhEs9ZhTeXnkQE,ABgXhEs9ZhTeXnkQE,FA-sinNroABgXhEs9ZhTeXnkQE,5130.99,-5130.99,-5130.99,-5130.99,-5130.99,847,2020-11-01,ARS,Pagada,Factura de proveedor
FA-sinNroACECRRd2drkuRTsGe,ACECRRd2drkuRTsGe,FA-sinNroACECRRd2drkuRTsGe,6655.0,-6655.0,-6655.0,-6655.0,-6655.0,951,2021-07-27,ARS,Pagada,Factura de proveedor
FA-0121946,ACHd4owMQmORElef8pDC,FA-0121946,75600.0,-75600.0,-75600.0,-75600.0,-75600.0,858,2024-02-13,ARS,Pagada,Factura de proveedor
FA-01811243,ACRTC9KAtqjtDsBIMqIz,FA-01811243,15260.0,-15260.0,-15260.0,-15260.0,-15260.0,1194,2023-12-29,ARS,Pagada,Factura de proveedor
FA-b 003 1283,ACgshkQVetqv5EmoGHmh,FA-b 003 1283,30000.0,-30000.0,-30000.0,-30000.0,-30000.0,1138,2024-03-20,ARS,Pagada,Factura de proveedor
FA-00218047,AEQC2zvOVbcnyqaeqMkV,FA-00218047,310520.25,-310520.25,-310520.25,-310520.25,-310520.25,648,2023-12-11,ARS,Pagada,Factura de proveedor
FA-000027344,AFxaWJwUor1fdSqmfK4n,FA-000027344,12100.0,-12100.0,-12100.0,-12100.0,-12100.0,657,2023-08-07,ARS,Pagada,Factura de proveedor
FA-2792213,AGBfAOlTKhjpZnpGuZnJ,FA-2792213,34800.0,-34800.0,-34800.0,-34800.0,-34800.0,1062,2023-12-06,ARS,Pagada,Factura de proveedor
FA-002511,AHfSt0lbMdVDPxbubIQn,FA-002511,69804.9,-69804.9,-69804.9,-69804.9,-69804.9,879,2024-03-12,ARS,Pagada,Factura de proveedor
FA-sinNroAHyZjHLn3K4M9cGZm,AHyZjHLn3K4M9cGZm,FA-sinNroAHyZjHLn3K4M9cGZm,6924.55,-6924.55,-6924.55,-6924.55,-6924.55,1194,2021-05-02,ARS,Pagada,Factura de proveedor
FA-00155214,AKTvqXiYC8x9Qp2Y7Gkx,FA-00155214,544500.0,-544500.0,-544500.0,-544500.0,-544500.0,866,2023-09-18,ARS,Pagada,Factura de proveedor
FA-sinNroAMwtqqi3qfhSskRgH,AMwtqqi3qfhSskRgH,FA-sinNroAMwtqqi3qfhSskRgH,11255.11,-11255.11,-11255.11,-11255.11,-11255.11,665,2020-11-07,ARS,Pagada,Factura de proveedor
FA-000007,ANHAfXOerlQR1Pu7wbpi,FA-000007,12780.0,-12780.0,-12780.0,-12780.0,-12780.0,904,2022-07-22,ARS,Pagada,Factura de proveedor
FA-sinNroANP5Y6gtrZEdyP9YJ,ANP5Y6gtrZEdyP9YJ,FA-sinNroANP5Y6gtrZEdyP9YJ,11749.1,-11749.1,-11749.1,-11749.1,-11749.1,682,2021-12-03,ARS,Pagada,Factura de proveedor
FA-01722189,ANeiQ6hmoa7HlrLLY9j3,FA-01722189,33600.0,-33600.0,-33600.0,-33600.0,-33600.0,861,2024-05-27,ARS,Pagada,Factura de proveedor
FA-003603,AOmV1OK7EHtSViyHIfs6,FA-003603,65719.5,-65719.5,-65719.5,-65719.5,-65719.5,918,2024-07-04,ARS,Pagada,Factura de proveedor
FA-sinNroAPpm7rGEvrAjePK7k,APpm7rGEvrAjePK7k,FA-sinNroAPpm7rGEvrAjePK7k,9000.0,-9000.0,-9000.0,-9000.0,-9000.0,1003,2020-07-01,ARS,Pagada,Factura de proveedor
FA-sinNroAR5tuayPoxMBaGBAz,AR5tuayPoxMBaGBAz,FA-sinNroAR5tuayPoxMBaGBAz,2348.17,-2348.17,-2348.17,-2348.17,-2348.17,1194,2019-12-26,ARS,Pagada,Factura de proveedor
FA-sinNroATXWwFAvHAgx5XA5o,ATXWwFAvHAgx5XA5o,FA-sinNroATXWwFAvHAgx5XA5o,17444.97,-17444.97,-17444.97,-17444.97,-17444.97,1179,2020-09-30,ARS,Pagada,Factura de proveedor
FA-005007,AU2XLz5FG2XxSJp9giDI,FA-005007,50000.0,-50000.0,-50000.0,-50000.0,-50000.0,1187,2024-03-25,ARS,Pagada,Factura de proveedor
FA-0124034,AUX96DiKMR1t0ofjtbPc,FA-0124034,74050.0,-74050.0,-74050.0,-74050.0,-74050.0,717,2022-06-01,ARS,Pagada,Factura de proveedor
FA-00326899,AUXrm9GZYtdUT2wF850S,FA-00326899,9900.0,-9900.0,-9900.0,-9900.0,-9900.0,925,2022-09-19,ARS,Pagada,Factura de proveedor
FA-00217543,AVn8PKMCrRuP9iBx6pC9,FA-00217543,10439.5,-10439.5,-10439.5,-10439.5,-10439.5,648,2023-11-15,ARS,Pagada,Factura de proveedor
FA-sinNroAWRiJBEsqsmQGH5C8,AWRiJBEsqsmQGH5C8,FA-sinNroAWRiJBEsqsmQGH5C8,1940.0,-1940.0,-1940.0,-1940.0,-1940.0,1194,2020-03-26,ARS,Pagada,Factura de proveedor
FA-sinNroAXq5C3408IIuSKc0hjQl,AXq5C3408IIuSKc0hjQl,FA-sinNroAXq5C3408IIuSKc0hjQl,11904.73,-11904.73,-11904.73,-11904.73,-11904.73,834,2023-07-24,ARS,Pagada,Factura de proveedor
FA-005434,AXrzIAeN0qHAV2tlpZAh,FA-005434,21690.0,-21690.0,-21690.0,-21690.0,-21690.0,983,2022-08-15,ARS,Pagada,Factura de proveedor
FA-sinNroAYfgBPhiBp6BoGCLz,AYfgBPhiBp6BoGCLz,FA-sinNroAYfgBPhiBp6BoGCLz,4804.69,-4804.69,-4804.69,-4804.69,-4804.69,1194,2020-05-09,ARS,Pagada,Factura de proveedor
FA-sinNroAZtEQQrbyQtAYFTo8,AZtEQQrbyQtAYFTo8,FA-sinNroAZtEQQrbyQtAYFTo8,10000.0,-10000.0,-10000.0,-10000.0,-10000.0,1194,2020-10-06,ARS,Pagada,Factura de proveedor
FA-01223802,AaFgvIWoUkluSxugdKRp,FA-01223802,994950.0,-994950.0,-994950.0,-994950.0,-994950.0,717,2024-04-15,ARS,Pagada,Factura de proveedor
FA-sinNroAafQNgFRYz4dZQp8u,AafQNgFRYz4dZQp8u,FA-sinNroAafQNgFRYz4dZQp8u,30598.51,-30598.51,-30598.51,-30598.51,-30598.51,1179,2020-11-26,ARS,Pagada,Factura de proveedor
FA-00210096,AajqanvMdkuRv9FYM1CM,FA-00210096,7827.7,-7827.7,-7827.7,-7827.7,-7827.7,648,2022-11-01,ARS,Pagada,Factura de proveedor
FA-sinNroAb2Hq5mzXqLKWS8kZ,Ab2Hq5mzXqLKWS8kZ,FA-sinNroAb2Hq5mzXqLKWS8kZ,15870.0,-15870.0,-15870.0,-15870.0,-15870.0,1154,2021-11-08,ARS,Pagada,Factura de proveedor
FA-sinNroAfXD74hAL9JqA9y7J,AfXD74hAL9JqA9y7J,FA-sinNroAfXD74hAL9JqA9y7J,79436.5,-79436.5,-79436.5,-79436.5,-79436.5,1194,2019-06-21,ARS,Pagada,Factura de proveedor
FA-sinNroAfqgWPhMZxHy1v611IDi,AfqgWPhMZxHy1v611IDi,FA-sinNroAfqgWPhMZxHy1v611IDi,1976992.0,-1976992.0,-1976992.0,-1976992.0,-1976992.0,813,2022-11-05,ARS,Pagada,Factura de proveedor
FA-01819717,Ah3fdm65wx4eDL9imv6d,FA-01819717,52601.0,-52601.0,-52601.0,-52601.0,-52601.0,717,2024-01-17,ARS,Pagada,Factura de proveedor
FA-sinNroAhqQEo3kZBraQSDxq,AhqQEo3kZBraQSDxq,FA-sinNroAhqQEo3kZBraQSDxq,319817.94,-319817.94,-319817.94,-319817.94,-319817.94,1120,2020-12-16,ARS,Pagada,Factura de proveedor
FA-sinNroAic9pYXo39HxMjbBw,Aic9pYXo39HxMjbBw,FA-sinNroAic9pYXo39HxMjbBw,3759.0,-3759.0,-3759.0,-3759.0,-3759.0,1194,2019-11-25,ARS,Pagada,Factura de proveedor
FA-01235349,AjlkOnU8WXRliCqTInUu,FA-01235349,4830.8,-4830.8,-4830.8,-4830.8,-4830.8,943,2023-01-29,ARS,Pagada,Factura de proveedor
FA-0022152,AkFiiUkwW3r7ThVVXxHk,FA-0022152,423500.0,-423500.0,-423500.0,-423500.0,-423500.0,757,2024-05-06,ARS,Pagada,Factura de proveedor
FA-sinNroAkSjR4rftKSgpakkyED2,AkSjR4rftKSgpakkyED2,FA-sinNroAkSjR4rftKSgpakkyED2,0,0,0,0,0,1065,2022-08-30,ARS,Pagada,Factura de proveedor
FA-01911911,Al8txMN98RUrWz4TqZuC,FA-01911911,2500.0,-2500.0,-2500.0,-2500.0,-2500.0,717,2022-09-18,ARS,Pagada,Factura de proveedor
FA-sinNroAm7sHAShz5nHvDndi,Am7sHAShz5nHvDndi,FA-sinNroAm7sHAShz5nHvDndi,1800.0,-1800.0,-1800.0,-1800.0,-1800.0,1194,2020-05-08,ARS,Pagada,Factura de proveedor
FA-sinNroAmJymWCzKtkgnHr5h,AmJymWCzKtkgnHr5h,FA-sinNroAmJymWCzKtkgnHr5h,960.0,-960.0,-960.0,-960.0,-960.0,1003,2020-07-01,ARS,Pagada,Factura de proveedor
FA-0071617,AnBacsjqEnl4C7UCNZZb,FA-0071617,421138.99,-421138.99,-421138.99,-421138.99,-421138.99,683,2024-03-25,ARS,Pagada,Factura de proveedor
FA-sinNroAnvFrE4QnWXGz45ad,AnvFrE4QnWXGz45ad,FA-sinNroAnvFrE4QnWXGz45ad,68244.0,-68244.0,-68244.0,-68244.0,-68244.0,776,2021-02-25,ARS,Pagada,Factura de proveedor
FA-01820200,AoPPXcioRNKmee164nH3,FA-01820200,65001.96,-65001.96,-65001.96,-65001.96,-65001.96,717,2024-01-27,ARS,Pagada,Factura de proveedor
FA-sinNroAotR4Ab2hFpJW44ai,AotR4Ab2hFpJW44ai,FA-sinNroAotR4Ab2hFpJW44ai,880.0,-880.0,-880.0,-880.0,-880.0,1194,2020-05-08,ARS,Pagada,Factura de proveedor
FA-00211124,Ar3T3bYw7R7SfNQPETCM,FA-00211124,80300.0,-80300.0,-80300.0,-80300.0,-80300.0,657,2024-10-08,ARS,Pagada,Factura de proveedor
FA-0111321,AtjVlt44k13QS1ZSLCH8,FA-0111321,40678.28,-40678.28,-40678.28,-40678.28,-40678.28,642,2024-03-26,ARS,Pagada,Factura de proveedor
FA-sin factura AuGJM9S5G1JUYrO0PAQf,AuGJM9S5G1JUYrO0PAQf,FA-sin factura AuGJM9S5G1JUYrO0PAQf,140000.0,-140000.0,-140000.0,-140000.0,-140000.0,941,2023-10-20,ARS,Pagada,Factura de proveedor
FA-sinNroAvL5kHJ92FejEhW8j,AvL5kHJ92FejEhW8j,FA-sinNroAvL5kHJ92FejEhW8j,17714.0,-17714.0,-17714.0,-17714.0,-17714.0,647,2022-01-03,ARS,Pagada,Factura de proveedor
FA-0027904,AvOhzFgARJAdD7JDj2xz,FA-0027904,17900.0,-17900.0,-17900.0,-17900.0,-17900.0,657,2023-10-06,ARS,Pagada,Factura de proveedor
FA-sinNroAwvSgCmnLEhRe43Lh,AwvSgCmnLEhRe43Lh,FA-sinNroAwvSgCmnLEhRe43Lh,2400.0,-2400.0,-2400.0,-2400.0,-2400.0,1194,2020-01-17,ARS,Pagada,Factura de proveedor
FA-sinNroAx2rTWbzhJZBYziaQ,Ax2rTWbzhJZBYziaQ,FA-sinNroAx2rTWbzhJZBYziaQ,2816.8,-2816.8,-2816.8,-2816.8,-2816.8,665,2021-08-31,ARS,Pagada,Factura de proveedor
FA-0029512,AyJP65OmCEbA8RIAxqf9,FA-0029512,13000.0,-13000.0,-13000.0,-13000.0,-13000.0,657,2024-04-11,ARS,Pagada,Factura de proveedor
FA-sinNroAyy48a4YELQTAoDCc,Ayy48a4YELQTAoDCc,FA-sinNroAyy48a4YELQTAoDCc,8991.0,-8991.0,-8991.0,-8991.0,-8991.0,664,2020-10-05,ARS,Pagada,Factura de proveedor
FA-01826460,Az6r3RchTB5VNqDx8I9P,FA-01826460,40004.04,-40004.04,-40004.04,-40004.04,-40004.04,717,2024-06-06,ARS,Pagada,Factura de proveedor
FA-005617,B0gID9keZdwrXNQKzrAp,FA-005617,42000.0,-42000.0,-42000.0,-42000.0,-42000.0,983,2022-11-13,ARS,Pagada,Factura de proveedor
FA-sinNroB1Kbwa7VPQXR3Rj0Hfll,B1Kbwa7VPQXR3Rj0Hfll,FA-sinNroB1Kbwa7VPQXR3Rj0Hfll,149760.0,-149760.0,-149760.0,-149760.0,-149760.0,906,2021-12-01,ARS,Pagada,Factura de proveedor
FA-023978,B2Kqou3sCrcopB9nq3Zq,FA-023978,11000.0,-11000.0,-11000.0,-11000.0,-11000.0,717,2024-10-11,ARS,Pagada,Factura de proveedor
FA-0029203,B2xoFV0US5m7F29iz9O7,FA-0029203,5975.25,-5975.25,-5975.25,-5975.25,-5975.25,648,2022-09-13,ARS,Pagada,Factura de proveedor
FA-sinNroB5wedwWP274gfe9p6,B5wedwWP274gfe9p6,FA-sinNroB5wedwWP274gfe9p6,13200.08,-13200.08,-13200.08,-13200.08,-13200.08,1162,2022-01-12,ARS,Pagada,Factura de proveedor
FA-sinNroB6oWLfnxhNYChP4S4,B6oWLfnxhNYChP4S4,FA-sinNroB6oWLfnxhNYChP4S4,15972.56,-15972.56,-15972.56,-15972.56,-15972.56,1194,2019-07-11,ARS,Pagada,Factura de proveedor
